jurisdiccion,fecha,salario_promedio
Chubut,2023-06-01,745769.61747281
Corrientes,2023-06-01,323313.6398656281
Córdoba,2023-06-01,384560.0397277165
Entre Ríos,2023-06-01,363725.95854427904
Formosa,2023-06-01,339564.35870904685
Jujuy,2023-06-01,399808.6422440104
La Pampa,2023-06-01,393305.30068845
La Rioja,2023-06-01,316622.3689138555
Mendoza,2023-06-01,354745.78504695423
Misiones,2023-06-01,297730.0372845052
Neuquén,2023-06-01,795956.6097880473
Río Negro,2023-06-01,448642.54784867854
Salta,2023-06-01,377638.31897188525
San Juan,2023-06-01,374772.0824460387
San Luis,2023-06-01,413991.48637308256
Santa Cruz,2023-06-01,879459.8169633859
Santa Fe,2023-06-01,421725.55974938447
Santiago del Estero,2023-06-01,292219.7959906811
Tierra del Fuego,2023-06-01,620381.7402168163
Tucumán,2023-06-01,310450.91788887256
Buenos Aires,2023-07-01,342265.98921623296
C.A.B.A.,2023-07-01,415577.38247260783
Catamarca,2023-07-01,272851.9665368071
Chaco,2023-07-01,242630.42759639068
Chubut,2023-07-01,581969.9322468165
Corrientes,2023-07-01,241677.95540730734
Córdoba,2023-07-01,291129.5642055817
Entre Ríos,2023-07-01,275418.5657597487
Formosa,2023-07-01,258359.6695306546
Jujuy,2023-07-01,308830.9060018991
La Pampa,2023-07-01,298410.1780173985
La Rioja,2023-07-01,245718.41658344926
Mendoza,2023-07-01,277748.6114437453
Misiones,2023-07-01,228892.91060632968
Neuquén,2023-07-01,640029.2374190257
Río Negro,2023-07-01,352743.4918617119
Salta,2023-07-01,288694.7770623043
San Juan,2023-07-01,283115.13325585634
San Luis,2023-07-01,308097.9797657827
Santa Cruz,2023-07-01,709218.4815666626
Santa Fe,2023-07-01,321746.1952866464
Santiago del Estero,2023-07-01,223182.91479211228
Tierra del Fuego,2023-07-01,448674.7619223124
Tucumán,2023-07-01,235622.50209520772
Buenos Aires,2023-08-01,379807.7037366755
C.A.B.A.,2023-08-01,453937.4630631649
Catamarca,2023-08-01,309095.30088829616
Chaco,2023-08-01,279826.26504562143
Chubut,2023-08-01,609965.5457142147
Corrientes,2023-08-01,278089.22900841845
Córdoba,2023-08-01,329505.20974737743
Entre Ríos,2023-08-01,314929.8361633553
Formosa,2023-08-01,293102.7523632533
Jujuy,2023-08-01,330249.13141313684
La Pampa,2023-08-01,336924.9437907152
La Rioja,2023-08-01,285442.4579223258
Mendoza,2023-08-01,315468.8177434574
Misiones,2023-08-01,260255.7601445935
Neuquén,2023-08-01,664035.120310118
Río Negro,2023-08-01,393180.6023970577
Salta,2023-08-01,328799.02241340297
San Juan,2023-08-01,322347.99598280067
San Luis,2023-08-01,347446.85916106525
Santa Cruz,2023-08-01,742638.1943239378
Santa Fe,2023-08-01,362850.41639705235
Santiago del Estero,2023-08-01,257230.89211790927
Tierra del Fuego,2023-08-01,516767.3731989545
Tucumán,2023-08-01,269982.17681633204
Buenos Aires,2023-09-01,428046.76467125636
C.A.B.A.,2023-09-01,508066.96124511294
Catamarca,2023-09-01,341123.8284356732
Chaco,2023-09-01,306608.4521418006
Chubut,2023-09-01,671137.8926168636
Corrientes,2023-09-01,304388.88233293983
Córdoba,2023-09-01,367642.7257204527
Entre Ríos,2023-09-01,340020.6111046807
Formosa,2023-09-01,327115.23819293315
Jujuy,2023-09-01,380701.23911376303
La Pampa,2023-09-01,373152.5794503145
La Rioja,2023-09-01,319562.70281753293
Mendoza,2023-09-01,340285.2809129036
Misiones,2023-09-01,284044.0424001645
Neuquén,2023-09-01,728614.6359124616
Río Negro,2023-09-01,431256.93623382866
Salta,2023-09-01,355767.4981555244
San Juan,2023-09-01,346308.37307974696
San Luis,2023-09-01,383869.87727181986
Santa Cruz,2023-09-01,810310.959000582
Santa Fe,2023-09-01,397759.46326295676
Santiago del Estero,2023-09-01,289208.972399635
Tierra del Fuego,2023-09-01,563904.3003721402
Tucumán,2023-09-01,304293.17911911063
Buenos Aires,2023-10-01,463663.67574480886
C.A.B.A.,2023-10-01,564301.8732594182
Catamarca,2023-10-01,361661.79735997564
Chaco,2023-10-01,333267.8632940218
Chubut,2023-10-01,727821.3544592065
Corrientes,2023-10-01,329630.77922782744
Córdoba,2023-10-01,395614.6927094499
Entre Ríos,2023-10-01,369350.5641033579
Formosa,2023-10-01,347921.64438837563
Jujuy,2023-10-01,418618.62360731314
La Pampa,2023-10-01,395621.07050948706
La Rioja,2023-10-01,343739.73763258837
Mendoza,2023-10-01,365419.15472548
Misiones,2023-10-01,321351.6895669955
Neuquén,2023-10-01,796245.3317187078
Río Negro,2023-10-01,473956.4916933398
Salta,2023-10-01,395860.3338406373
San Juan,2023-10-01,381170.3124903346
San Luis,2023-10-01,415461.37500580575
Santa Cruz,2023-10-01,840370.945268273
Santa Fe,2023-10-01,433350.0691077238
Santiago del Estero,2023-10-01,303371.5141704761
Tierra del Fuego,2023-10-01,614765.3121828637
Tucumán,2023-10-01,341434.23408925295
Buenos Aires,2023-11-01,506779.7548181324
C.A.B.A.,2023-11-01,622483.3501710624
Catamarca,2023-11-01,405108.2582692361
Chaco,2023-11-01,377565.79076843266
Chubut,2023-11-01,789873.7239690048
Corrientes,2023-11-01,375363.62833467155
Córdoba,2023-11-01,439053.19563864707
Entre Ríos,2023-11-01,408740.07654940605
Formosa,2023-11-01,401602.3968788021
Jujuy,2023-11-01,430463.59771979303
La Pampa,2023-11-01,440153.10559749434
La Rioja,2023-11-01,390404.74899192684
Mendoza,2023-11-01,406305.14178478817
Misiones,2023-11-01,356161.2107187364
Neuquén,2023-11-01,870212.4853417891
Río Negro,2023-11-01,510334.1410038597
Salta,2023-11-01,433113.4379913504
San Juan,2023-11-01,438342.9024310257
San Luis,2023-11-01,459021.60669462546
Santa Cruz,2023-11-01,890707.3930802672
Santa Fe,2023-11-01,480669.5126672627
Santiago del Estero,2023-11-01,338965.5625928067
Tierra del Fuego,2023-11-01,704363.5210823435
Tucumán,2023-11-01,384005.84808987234
Buenos Aires,2023-12-01,816768.5709215484
C.A.B.A.,2023-12-01,996492.589974982
Catamarca,2023-12-01,647074.3318106811
Chaco,2023-12-01,594292.0510369127
Chubut,2023-12-01,1273870.3344615619
Corrientes,2023-12-01,602551.7858002977
Córdoba,2023-12-01,723300.4975199783
Entre Ríos,2023-12-01,661523.1773819844
Formosa,2023-12-01,617324.8714769837
Jujuy,2023-12-01,693743.7055318705
La Pampa,2023-12-01,710154.9954197999
La Rioja,2023-12-01,634743.3839443132
Mendoza,2023-12-01,642206.3409442052
Misiones,2023-12-01,550497.1158672284
Neuquén,2023-12-01,1382092.5177276777
Río Negro,2023-12-01,801631.7975445507
Salta,2023-12-01,677118.3499021281
San Juan,2023-12-01,694304.920847812
San Luis,2023-12-01,743610.4018505311
Santa Cruz,2023-12-01,1417625.4200454054
Santa Fe,2023-12-01,773059.9489423089
Santiago del Estero,2023-12-01,523300.6346930701
Tierra del Fuego,2023-12-01,1238242.1742067651
Tucumán,2023-12-01,606209.3853829269
Buenos Aires,2024-01-01,727150.5720633948
C.A.B.A.,2024-01-01,934550.3063683307
Catamarca,2024-01-01,664589.882051737
Chaco,2024-01-01,517684.620681212
Chubut,2024-01-01,1132455.9193126399
Corrientes,2024-01-01,516518.22483032837
Córdoba,2024-01-01,636132.2731417135
Entre Ríos,2024-01-01,590138.3219925616
Formosa,2024-01-01,538728.4907595826
Jujuy,2024-01-01,644671.4616010134
La Pampa,2024-01-01,607158.3001695698
La Rioja,2024-01-01,487540.8676648729
Mendoza,2024-01-01,558602.5119290617
Misiones,2024-01-01,482938.8690845852
Neuquén,2024-01-01,1190052.228280213
Río Negro,2024-01-01,656748.395173035
Salta,2024-01-01,596765.6799274434
San Juan,2024-01-01,702917.7326608603
San Luis,2024-01-01,676482.7582169501
Santa Cruz,2024-01-01,1317569.6534258462
Santa Fe,2024-01-01,695627.087260433
Santiago del Estero,2024-01-01,444446.3380698006
Tierra del Fuego,2024-01-01,978618.7451185632
Tucumán,2024-01-01,546615.1405592082
Buenos Aires,2024-02-01,803750.2358818168
C.A.B.A.,2024-02-01,1093743.3278489227
Catamarca,2024-02-01,633749.9209362231
Chaco,2024-02-01,598548.6023067168
Chubut,2024-02-01,1316163.350493912
Corrientes,2024-02-01,578841.0784407582
Córdoba,2024-02-01,694372.5128393719
Entre Ríos,2024-02-01,665725.2545740344
Formosa,2024-02-01,599819.8630003972
Jujuy,2024-02-01,668042.4081548284
La Pampa,2024-02-01,725113.0878832168
La Rioja,2024-02-01,493330.05777552247
Mendoza,2024-02-01,625465.3591533161
Misiones,2024-02-01,543487.4776988715
Neuquén,2024-02-01,1446741.749378556
Río Negro,2024-02-01,827531.427567917
Salta,2024-02-01,689212.8522407816
San Juan,2024-02-01,729231.8641256018
San Luis,2024-02-01,745420.0418604845
Santa Cruz,2024-02-01,1660175.0369720783
Santa Fe,2024-02-01,767243.2652270753
Santiago del Estero,2024-02-01,515700.3869707837
Tierra del Fuego,2024-02-01,1120561.15066629
Tucumán,2024-02-01,598517.7245627501
Buenos Aires,2024-03-01,915713.0858418301
C.A.B.A.,2024-03-01,1179142.9462419553
Catamarca,2024-03-01,730594.8802634398
Chaco,2024-03-01,647511.9787761032
Chubut,2024-03-01,1382762.570196096
Corrientes,2024-03-01,635425.4487737145
Córdoba,2024-03-01,765537.4792897776
Entre Ríos,2024-03-01,730526.2813005517
Formosa,2024-03-01,658511.5720158647
Jujuy,2024-03-01,748725.8911377178
La Pampa,2024-03-01,769547.2832371308
La Rioja,2024-03-01,594377.9503128517
Mendoza,2024-03-01,711749.4317048657
Misiones,2024-03-01,578207.8449804028
Neuquén,2024-03-01,1627214.3673408618
Río Negro,2024-03-01,891922.679234786
Salta,2024-03-01,778025.3360895037
San Juan,2024-03-01,763642.8368234377
San Luis,2024-03-01,784763.4860686432
Santa Cruz,2024-03-01,1649110.4353319607
Santa Fe,2024-03-01,843708.5595138905
Santiago del Estero,2024-03-01,541516.3637209537
Tierra del Fuego,2024-03-01,1170744.7116833238
Tucumán,2024-03-01,640407.9091919725
Buenos Aires,2024-04-01,1017386.9586415457
C.A.B.A.,2024-04-01,1282816.6429039584
Catamarca,2024-04-01,798330.5870336153
Chaco,2024-04-01,738012.3898879653
Chubut,2024-04-01,1716310.401350864
Corrientes,2024-04-01,716179.2945519525
Córdoba,2024-04-01,882734.4190683984
Entre Ríos,2024-04-01,816797.6325208112
Formosa,2024-04-01,732594.1212154658
Jujuy,2024-04-01,855734.2028282733
La Pampa,2024-04-01,863243.5468348344
La Rioja,2024-04-01,682984.0205210554
Mendoza,2024-04-01,802578.5047263772
Misiones,2024-04-01,633097.0269673425
Neuquén,2024-04-01,1881752.66219627
Río Negro,2024-04-01,1061839.2188211377
Salta,2024-04-01,870210.7545476328
San Juan,2024-04-01,871368.0178051051
San Luis,2024-04-01,930820.6844904571
Santa Cruz,2024-04-01,1925699.7231450726
Santa Fe,2024-04-01,972472.5549214751
Santiago del Estero,2024-04-01,595490.327632107
Tierra del Fuego,2024-04-01,1460825.5694667336
Tucumán,2024-04-01,655603.4699575298
Buenos Aires,2024-05-01,1065949.45980417
C.A.B.A.,2024-05-01,1268861.1060794056
Catamarca,2024-05-01,854948.9057576654
Chaco,2024-05-01,766620.0055783038
Chubut,2024-05-01,1709678.6761546456
Corrientes,2024-05-01,741329.3179061908
Córdoba,2024-05-01,900858.158588395
Entre Ríos,2024-05-01,845493.3136608369
Formosa,2024-05-01,764657.8769247284
Jujuy,2024-05-01,875848.3940481205
La Pampa,2024-05-01,923699.1419708523
La Rioja,2024-05-01,746191.8381076272
Mendoza,2024-05-01,854203.9822576743
Misiones,2024-05-01,685369.3432926738
Neuquén,2024-05-01,1947589.5675547891
Río Negro,2024-05-01,1101121.6585162098
Salta,2024-05-01,923027.7935271286
San Juan,2024-05-01,907565.4416676122
San Luis,2024-05-01,963759.0517552751
Santa Cruz,2024-05-01,1989745.640639802
Santa Fe,2024-05-01,993648.3890437089
Santiago del Estero,2024-05-01,673593.534197817
Tierra del Fuego,2024-05-01,1418420.8725029088
Tucumán,2024-05-01,689945.7124104954
Buenos Aires,2024-06-01,1602935.3628685195
C.A.B.A.,2024-06-01,1913242.5966337444
Catamarca,2024-06-01,1299869.7619501173
Chaco,2024-06-01,1165079.968248734
Chubut,2024-06-01,2700141.858381659
Corrientes,2024-06-01,1133265.5092106902
Córdoba,2024-06-01,1356905.201969937
Entre Ríos,2024-06-01,1289507.371729594
Formosa,2024-06-01,1181417.3267449068
Jujuy,2024-06-01,1330236.1985782587
La Pampa,2024-06-01,1390232.7525521435
La Rioja,2024-06-01,1153275.1745416736
Mendoza,2024-06-01,1263442.434088543
Misiones,2024-06-01,1033865.3813605182
Neuquén,2024-06-01,2952613.2400284
Río Negro,2024-06-01,1624986.6885086715
Salta,2024-06-01,1369916.2586746993
San Juan,2024-06-01,1355000.2683335578
San Luis,2024-06-01,1444999.5106771232
Santa Cruz,2024-06-01,3215022.8550724443
Santa Fe,2024-06-01,1500177.6545682955
Santiago del Estero,2024-06-01,1009013.0287590264
Tierra del Fuego,2024-06-01,2155409.9349311367
Tucumán,2024-06-01,1033708.5015403223
Buenos Aires,2024-07-01,1203432.9453642901
C.A.B.A.,2024-07-01,1422008.6564399872
Catamarca,2024-07-01,979000.8209352007
Chaco,2024-07-01,867865.890559555
Chubut,2024-07-01,2005624.2713395217
Corrientes,2024-07-01,832175.5223265827
Córdoba,2024-07-01,1029969.437896671
Entre Ríos,2024-07-01,961196.035235291
Formosa,2024-07-01,889128.487214722
Jujuy,2024-07-01,1029848.5342466445
La Pampa,2024-07-01,1035537.398163447
La Rioja,2024-07-01,884958.910699574
Mendoza,2024-07-01,956760.1767880603
Misiones,2024-07-01,788603.7052947578
Neuquén,2024-07-01,2157378.1919974727
Río Negro,2024-07-01,1244838.000208168
Salta,2024-07-01,1036691.0466253672
San Juan,2024-07-01,1010722.6199935495
San Luis,2024-07-01,1095953.168716337
Santa Cruz,2024-07-01,2370314.6950759008
Santa Fe,2024-07-01,1125253.4476233616
Santiago del Estero,2024-07-01,746806.0233154072
Tierra del Fuego,2024-07-01,1655835.351417526
Tucumán,2024-07-01,801073.6246869442
Buenos Aires,2024-08-01,1237895.0087018153
C.A.B.A.,2024-08-01,1474324.1565871043
Catamarca,2024-08-01,1015060.9377299856
Chaco,2024-08-01,900892.7205454517
Chubut,2024-08-01,2058785.7260247008
Corrientes,2024-08-01,870592.3082647894
Córdoba,2024-08-01,1049452.9683953845
Entre Ríos,2024-08-01,989422.2454337402
Formosa,2024-08-01,910282.2466120304
Jujuy,2024-08-01,1025422.6652186402
La Pampa,2024-08-01,1069184.3568244248
La Rioja,2024-08-01,924338.0213398496
Mendoza,2024-08-01,996539.3629794585
Misiones,2024-08-01,823735.4424752512
Neuquén,2024-08-01,2236146.6541686123
Río Negro,2024-08-01,1297475.876977996
Salta,2024-08-01,1063978.8819482508
San Juan,2024-08-01,1021883.8196104234
San Luis,2024-08-01,1131284.0145353468
Santa Cruz,2024-08-01,2493067.2354000006
Santa Fe,2024-08-01,1170823.4684640018
Santiago del Estero,2024-08-01,771940.7821645224
Tierra del Fuego,2024-08-01,1679499.6752149314
Tucumán,2024-08-01,838887.5203917881
Buenos Aires,2024-09-01,1303347.596015269
C.A.B.A.,2024-09-01,1536617.8792086344
Catamarca,2024-09-01,1052065.136322476
Chaco,2024-09-01,927792.1334767408
Chubut,2024-09-01,2085736.3176270311
Corrientes,2024-09-01,907351.6381825682
Córdoba,2024-09-01,1091703.922794593
Entre Ríos,2024-09-01,1018274.8623436909
Formosa,2024-09-01,941122.8372100993
Jujuy,2024-09-01,1094780.8020285068
La Pampa,2024-09-01,1103306.826079868
La Rioja,2024-09-01,961453.6778853515
Mendoza,2024-09-01,1045486.9477165344
Misiones,2024-09-01,858886.2989511966
Neuquén,2024-09-01,2302708.2394364607
Río Negro,2024-09-01,1355153.2825044047
Salta,2024-09-01,1100665.886219479
San Juan,2024-09-01,1057941.9700126008
San Luis,2024-09-01,1170935.6421368662
Santa Cruz,2024-09-01,2443859.7808825704
Santa Fe,2024-09-01,1201094.7042411305
Santiago del Estero,2024-09-01,801025.344915654
Tierra del Fuego,2024-09-01,1739109.3011802377
Tucumán,2024-09-01,883904.8699017336
Buenos Aires,2024-10-01,1345280.9991260176
C.A.B.A.,2024-10-01,1611982.831557038
Catamarca,2024-10-01,1138133.8135780285
Chaco,2024-10-01,986743.0844509456
Chubut,2024-10-01,2156694.9443367333
Corrientes,2024-10-01,969990.3821374656
Córdoba,2024-10-01,1165635.4780534364
Entre Ríos,2024-10-01,1084029.1497770466
Formosa,2024-10-01,1012599.2450011275
Jujuy,2024-10-01,1129819.5179460042
La Pampa,2024-10-01,1172060.8399214493
La Rioja,2024-10-01,1028833.1915637379
Mendoza,2024-10-01,1096182.2002933528
Misiones,2024-10-01,941293.4979591421
Neuquén,2024-10-01,2445336.6999279805
Río Negro,2024-10-01,1447019.0698414664
Salta,2024-10-01,1174638.3705500255
San Juan,2024-10-01,1120145.8608316919
San Luis,2024-10-01,1225882.6716271448
Santa Cruz,2024-10-01,2408794.981213023
Santa Fe,2024-10-01,1276253.0453421234
Santiago del Estero,2024-10-01,845325.0707704492
Tierra del Fuego,2024-10-01,1835066.3865442777
Tucumán,2024-10-01,981199.3260539045
Buenos Aires,2024-11-01,1362317.6246470285
C.A.B.A.,2024-11-01,1659656.0396212833
Catamarca,2024-11-01,1141417.6761751717
Chaco,2024-11-01,1014546.7280391229
Chubut,2024-11-01,2277964.195435403
Corrientes,2024-11-01,1004341.1376691171
Córdoba,2024-11-01,1183015.5163966608
Entre Ríos,2024-11-01,1106707.014580255
Formosa,2024-11-01,1063738.7260709554
Jujuy,2024-11-01,1153275.2047261628
La Pampa,2024-11-01,1213200.117506961
La Rioja,2024-11-01,1062635.4437348242
Mendoza,2024-11-01,1110616.736159877
Misiones,2024-11-01,961856.9158122884
Neuquén,2024-11-01,2622249.5506852614
Río Negro,2024-11-01,1465946.1385892467
Salta,2024-11-01,1198017.2676143248
San Juan,2024-11-01,1167934.3067915877
San Luis,2024-11-01,1232019.5137061374
Santa Cruz,2024-11-01,2497840.7837762386
Santa Fe,2024-11-01,1293367.8958178465
Santiago del Estero,2024-11-01,873410.8498083118
Tierra del Fuego,2024-11-01,1889536.5156787038
Tucumán,2024-11-01,1024145.8777671212
Buenos Aires,2024-12-01,2059470.4040832967
C.A.B.A.,2024-12-01,2481082.220701693
Catamarca,2024-12-01,1731868.8203580396
Chaco,2024-12-01,1508523.5664020518
Chubut,2024-12-01,3284441.519172991
Corrientes,2024-12-01,1475671.9906838764
Córdoba,2024-12-01,1826425.8226534138
Entre Ríos,2024-12-01,1691806.6209782318
Formosa,2024-12-01,1552792.8589053943
Jujuy,2024-12-01,1682407.8553241582
La Pampa,2024-12-01,1820347.8995144032
La Rioja,2024-12-01,1631929.910835557
Mendoza,2024-12-01,1631801.6222663647
Misiones,2024-12-01,1436353.8096750148
Neuquén,2024-12-01,3704000.5220048646
Río Negro,2024-12-01,2155790.86445449
Salta,2024-12-01,1752826.5158542036
San Juan,2024-12-01,1713715.1652369255
San Luis,2024-12-01,1897325.1555345315
Santa Cruz,2024-12-01,3660549.5314916754
Santa Fe,2024-12-01,1961010.4546512805
Santiago del Estero,2024-12-01,1307971.8815937315
Tierra del Fuego,2024-12-01,3170731.474325519
Tucumán,2024-12-01,1552012.8511254708
Buenos Aires,2025-01-01,1542074.06
C.A.B.A.,2025-01-01,1921868.95
Catamarca,2025-01-01,1269001.37
Chaco,2025-01-01,1096906.42
Chubut,2025-01-01,2462070.4
Corrientes,2025-01-01,1092523.13
Córdoba,2025-01-01,1362159.68
Entre Ríos,2025-01-01,1261657.53
Formosa,2025-01-01,1153797.69
Jujuy,2025-01-01,1269407.08
La Pampa,2025-01-01,1368900.65
La Rioja,2025-01-01,1079884.73
Mendoza,2025-01-01,1222003.46
Misiones,2025-01-01,1054441.58
Neuquén,2025-01-01,2687300.65
Río Negro,2025-01-01,1493138.71
Salta,2025-01-01,1294537.83
San Juan,2025-01-01,1425993.93
San Luis,2025-01-01,1379509.52
Santa Cruz,2025-01-01,2829831.24
Santa Fe,2025-01-01,1461265.1
Santiago del Estero,2025-01-01,951429
Tierra del Fuego,2025-01-01,2148920.65
Tucumán,2025-01-01,1193709.51
Buenos Aires,2025-02-01,1484371.39
C.A.B.A.,2025-02-01,1990494.71
Catamarca,2025-02-01,1258649.23
Chaco,2025-02-01,1098996.97
Chubut,2025-02-01,2532235.82
Corrientes,2025-02-01,1075890.01
Córdoba,2025-02-01,1304719.5
Entre Ríos,2025-02-01,1201890.98
Formosa,2025-02-01,1130357.33
Jujuy,2025-02-01,1332761.33
La Pampa,2025-02-01,1351128.51
La Rioja,2025-02-01,977250.35
Mendoza,2025-02-01,1199782.56
Misiones,2025-02-01,1055359.58
Neuquén,2025-02-01,2784711.75
Río Negro,2025-02-01,1609046.55
Salta,2025-02-01,1330617.29
San Juan,2025-02-01,1380211.35
San Luis,2025-02-01,1341224.78
Santa Cruz,2025-02-01,3202216.26
Santa Fe,2025-02-01,1429720.75
Santiago del Estero,2025-02-01,1019712.7
Tierra del Fuego,2025-02-01,2137851.6
Tucumán,2025-02-01,1124371.61
Buenos Aires,2025-03-01,1601319.84
C.A.B.A.,2025-03-01,2063063.1
Catamarca,2025-03-01,1244966.27
Chaco,2025-03-01,1130258.66
Chubut,2025-03-01,2488358.5
Corrientes,2025-03-01,1131376.58
Córdoba,2025-03-01,1351363.49
Entre Ríos,2025-03-01,1280522.5
Formosa,2025-03-01,1178472.76
Jujuy,2025-03-01,1294756.59
La Pampa,2025-03-01,1371789.28
La Rioja,2025-03-01,1032444.38
Mendoza,2025-03-01,1277423.45
Misiones,2025-03-01,1087636.79
Neuquén,2025-03-01,3003650.46
Río Negro,2025-03-01,1657971.83
Salta,2025-03-01,1375679.14
San Juan,2025-03-01,1330381.17
San Luis,2025-03-01,1394623.41
Santa Cruz,2025-03-01,2955127.77
Santa Fe,2025-03-01,1496461.97
Santiago del Estero,2025-03-01,1030455.99
Tierra del Fuego,2025-03-01,2224380.53
Tucumán,2025-03-01,1133490.55
Buenos Aires,2025-04-01,1625910.87
C.A.B.A.,2025-04-01,2039876.58
Catamarca,2025-04-01,1270165.73
Chaco,2025-04-01,1159633
Chubut,2025-04-01,2557268.16
Corrientes,2025-04-01,1165283.61
Córdoba,2025-04-01,1423210.48
Entre Ríos,2025-04-01,1300601.94
Formosa,2025-04-01,1217040.71
Jujuy,2025-04-01,1396987.11
La Pampa,2025-04-01,1387034.03
La Rioja,2025-04-01,1108947.1
Mendoza,2025-04-01,1333606.87
Misiones,2025-04-01,1067699.24
Neuquén,2025-04-01,3113407.43
Río Negro,2025-04-01,1736840.38
Salta,2025-04-01,1422306.13
San Juan,2025-04-01,1376833.77
San Luis,2025-04-01,1440131.04
Santa Cruz,2025-04-01,2816484.6
Santa Fe,2025-04-01,1509352.79
Santiago del Estero,2025-04-01,1059248.39
Tierra del Fuego,2025-04-01,2214660.32
Tucumán,2025-04-01,1079540.21
Buenos Aires,2025-05-01,1593921.6
C.A.B.A.,2025-05-01,1939263.11
Catamarca,2025-05-01,1297210.24
Chaco,2025-05-01,1160699.32
Chubut,2025-05-01,2443181.64
Corrientes,2025-05-01,1145331.25
Córdoba,2025-05-01,1390544.61
Entre Ríos,2025-05-01,1298168.1
Formosa,2025-05-01,1223750.2
Jujuy,2025-05-01,1343736.65
La Pampa,2025-05-01,1402127.51
La Rioja,2025-05-01,1119312.95
Mendoza,2025-05-01,1334689.89
Misiones,2025-05-01,1073933.03
Neuquén,2025-05-01,3013276.59
Río Negro,2025-05-01,1735002.02
Salta,2025-05-01,1386723.25
San Juan,2025-05-01,1344332.62
San Luis,2025-05-01,1437012.19
Santa Cruz,2025-05-01,2800975.18
Santa Fe,2025-05-01,1507604.29
Santiago del Estero,2025-05-01,1053955.12
Tierra del Fuego,2025-05-01,2167545.7
Tucumán,2025-05-01,1061514.06
Buenos Aires,2025-06-01,2359231.54
C.A.B.A.,2025-06-01,2862571.13
Catamarca,2025-06-01,1931114.78
Chaco,2025-06-01,1728735.6
Chubut,2025-06-01,3813054.07
Corrientes,2025-06-01,1690686.03
Córdoba,2025-06-01,2066989.55
Entre Ríos,2025-06-01,1909804.92
Formosa,2025-06-01,1774812.64
Jujuy,2025-06-01,1934372.09
La Pampa,2025-06-01,2083903.2
La Rioja,2025-06-01,1696904.64
Mendoza,2025-06-01,1928248.45
Misiones,2025-06-01,1527176.75
Neuquén,2025-06-01,4558699.49
Río Negro,2025-06-01,2530974.2
Salta,2025-06-01,2034499.88
San Juan,2025-06-01,1958697.45
San Luis,2025-06-01,2121140.55
Santa Cruz,2025-06-01,4216268.07
Santa Fe,2025-06-01,2234115.1
Santiago del Estero,2025-06-01,1564131.08
Tierra del Fuego,2025-06-01,3409013.67
Tucumán,2025-06-01,1537806.83
Buenos Aires,2025-07-01,1673727.82
C.A.B.A.,2025-07-01,2124780.39
Catamarca,2025-07-01,1395709.81
Chaco,2025-07-01,1232457.74
Chubut,2025-07-01,2593182.22
Corrientes,2025-07-01,1227655.76
Córdoba,2025-07-01,1483770.79
Entre Ríos,2025-07-01,1372637.19
Formosa,2025-07-01,1287894.9
Jujuy,2025-07-01,1418523.32
La Pampa,2025-07-01,1483876.33
La Rioja,2025-07-01,1240321.54
Mendoza,2025-07-01,1394534.33
Misiones,2025-07-01,1121017.43
Neuquén,2025-07-01,3131144.24
Río Negro,2025-07-01,1852410.98
Salta,2025-07-01,1466685.12
San Juan,2025-07-01,1414213.82
San Luis,2025-07-01,1512783.76
Santa Cruz,2025-07-01,2905541.64
Santa Fe,2025-07-01,1585097.91
Santiago del Estero,2025-07-01,1097502.15
Tierra del Fuego,2025-07-01,2332273.27
Tucumán,2025-07-01,1144508.27
Buenos Aires,2025-08-01,1686922.72
C.A.B.A.,2025-08-01,2076465.84
Catamarca,2025-08-01,1440154.73
Chaco,2025-08-01,1256695.93
Chubut,2025-08-01,2676728.47
Corrientes,2025-08-01,1220726.94
Córdoba,2025-08-01,1484935.69
Entre Ríos,2025-08-01,1375035.02
Formosa,2025-08-01,1302690.09
Jujuy,2025-08-01,1408185.25
La Pampa,2025-08-01,1498772.94
La Rioja,2025-08-01,1274637.43
Mendoza,2025-08-01,1438285.81
Misiones,2025-08-01,1128537.12
Neuquén,2025-08-01,3190181.25
Río Negro,2025-08-01,1883222.41
Salta,2025-08-01,1479918.42
San Juan,2025-08-01,1429573.59
San Luis,2025-08-01,1544274.18
Santa Cruz,2025-08-01,3172801.5
Santa Fe,2025-08-01,1610800.37
Santiago del Estero,2025-08-01,1113733.16
Tierra del Fuego,2025-08-01,2372676.63
Tucumán,2025-08-01,1166048.6
Buenos Aires,2025-09-01,1760752.73
C.A.B.A.,2025-09-01,2151597.49
Catamarca,2025-09-01,1452824.34
Chaco,2025-09-01,1249996.12
Chubut,2025-09-01,2723508.81
Corrientes,2025-09-01,1229548.81
Córdoba,2025-09-01,1503828.77
Entre Ríos,2025-09-01,1378225.33
Formosa,2025-09-01,1317489.14
Jujuy,2025-09-01,1465926
La Pampa,2025-09-01,1521855.91
La Rioja,2025-09-01,1297622.01
Mendoza,2025-09-01,1434401.77
Misiones,2025-09-01,1161006.53
Neuquén,2025-09-01,3262450.43
Río Negro,2025-09-01,1911240.41
Salta,2025-09-01,1482731.33
San Juan,2025-09-01,1445465.51
San Luis,2025-09-01,1542985.27
Santa Cruz,2025-09-01,3182769.34
Santa Fe,2025-09-01,1618962.31
Santiago del Estero,2025-09-01,1128780.34
Tierra del Fuego,2025-09-01,2356834.87
Tucumán,2025-09-01,1182530.74
Buenos Aires,2025-10-01,2023771.26
