anio,la_rioja_region,letra,letra_desc,tipo_sector,vab_millones_2004,vab_total,share
2020,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,491.85174845336826,38678.463466041074,0.012716424190045822
2020,2. NOA-Resto,P,Servicio doméstico,Servicios,224.0069625260357,38678.463466041074,0.005791516581901176
2020,3. La Rioja,A,Agro,Bienes,129.17752490635172,2908.4542255778533,0.04441449474099482
2020,3. La Rioja,B,Pesca,Bienes,0,2908.4542255778533,0
2020,3. La Rioja,C,Petróleo y minería,Bienes,4.678950813514815,2908.4542255778533,0.0016087414312271663
2020,3. La Rioja,D,Industria manufacturera,Bienes,598.0840666417661,2908.4542255778533,0.20563640348265697
2020,3. La Rioja,E,"Electricidad, gas y agua",Bienes,53.40154966512208,2908.4542255778533,0.018360801141545292
2020,3. La Rioja,F,Construcción,Bienes,93.74004283028718,2908.4542255778533,0.03223019362172112
2020,3. La Rioja,G,Comercio,Servicios,429.9684269481179,2908.4542255778533,0.1478340017067628
2020,3. La Rioja,H,Hotelería y restaurantes,Servicios,88.47698753661973,2908.4542255778533,0.030420622321824946
2020,3. La Rioja,I,Transporte y comunicaciones,Servicios,167.30067428972444,2908.4542255778533,0.05752219609249138
2020,3. La Rioja,J,Finanzas,Servicios,129.86539248440874,2908.4542255778533,0.044651000982697954
2020,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,372.5426118293765,2908.4542255778533,0.1280895564912525
2020,3. La Rioja,L,Adm. pública y defensa,Servicios,385.63600261791976,2908.4542255778533,0.13259139484696597
2020,3. La Rioja,M,Enseñanza,Servicios,271.419138076164,2908.4542255778533,0.09332075288970322
2020,3. La Rioja,N,Salud,Servicios,121.84193486431924,2908.4542255778533,0.04189233366397974
2020,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,36.09733421252781,2908.4542255778533,0.012411174944778777
2020,3. La Rioja,P,Servicio doméstico,Servicios,26.223587861633227,2908.4542255778533,0.009016331641397281
2021,1. Resto país,A,Agro,Bienes,43792.20151952655,530430.1960986776,0.08255978230805651
2021,1. Resto país,B,Pesca,Bienes,2401.7593386900776,530430.1960986776,0.0045279461017774915
2021,1. Resto país,C,Petróleo y minería,Bienes,20159.80896872092,530430.1960986776,0.03800652586711057
2021,1. Resto país,D,Industria manufacturera,Bienes,109954.57030986622,530430.1960986776,0.2072931954451006
2021,1. Resto país,E,"Electricidad, gas y agua",Bienes,11649.178479596032,530430.1960986776,0.021961755882821007
2021,1. Resto país,F,Construcción,Bienes,19395.136282191517,530430.1960986776,0.036564917353580265
2021,1. Resto país,G,Comercio,Servicios,81995.03245422244,530430.1960986776,0.15458213551433758
2021,1. Resto país,H,Hotelería y restaurantes,Servicios,6814.944662638949,530430.1960986776,0.01284795758756378
2021,1. Resto país,I,Transporte y comunicaciones,Servicios,46466.487453122296,530430.1960986776,0.08760151249850412
2021,1. Resto país,J,Finanzas,Servicios,24126.806078846217,530430.1960986776,0.04548535557798039
2021,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,71736.30389777797,530430.1960986776,0.13524174231670746
2021,1. Resto país,L,Adm. pública y defensa,Servicios,28478.185356689126,530430.1960986776,0.05368884646113028
2021,1. Resto país,M,Enseñanza,Servicios,24445.97415774467,530430.1960986776,0.04608707109351088
2021,1. Resto país,N,Salud,Servicios,21707.615349003958,530430.1960986776,0.04092454673331913
2021,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,13871.122075915842,530430.1960986776,0.026150702162015215
2021,1. Resto país,P,Servicio doméstico,Servicios,3435.06971412485,530430.1960986776,0.006476007096484782
2021,2. NOA-Resto,A,Agro,Bienes,6779.146607947022,42335.9452046139,0.16012744194520098
2021,2. NOA-Resto,B,Pesca,Bienes,0,42335.9452046139,0
2021,2. NOA-Resto,C,Petróleo y minería,Bienes,982.4013819867554,42335.9452046139,0.02320490016790012
2021,2. NOA-Resto,D,Industria manufacturera,Bienes,5189.28549824807,42335.9452046139,0.1225739846640421
2021,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,979.7895209181994,42335.9452046139,0.023143206468705914
2021,2. NOA-Resto,F,Construcción,Bienes,1653.48963620726,42335.9452046139,0.0390564006121932
2021,2. NOA-Resto,G,Comercio,Servicios,7897.022982494453,42335.9452046139,0.18653234135501978
2021,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,567.4853638792459,42335.9452046139,0.013404339058370657
2021,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,3740.768393033146,42335.9452046139,0.0883591561486022
2021,2. NOA-Resto,J,Finanzas,Servicios,987.5108474369245,42335.9452046139,0.02332558875594214
2021,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4493.6930519369525,42335.9452046139,0.10614368074737626
2021,2. NOA-Resto,L,Adm. pública y defensa,Servicios,3624.6684503538895,42335.9452046139,0.08561680701435863
2021,2. NOA-Resto,M,Enseñanza,Servicios,2484.185722848796,42335.9452046139,0.058677932212035794
2021,2. NOA-Resto,N,Salud,Servicios,2074.3002791607437,42335.9452046139,0.04899619623786456
2021,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,647.5103498049377,42335.9452046139,0.015294576433228426
2021,2. NOA-Resto,P,Servicio doméstico,Servicios,234.68711835750145,42335.9452046139,0.005543448179159221
2021,3. La Rioja,A,Agro,Bienes,134.66908726638658,3214.73362621082,0.04189121181561781
2021,3. La Rioja,B,Pesca,Bienes,0,3214.73362621082,0
2021,3. La Rioja,C,Petróleo y minería,Bienes,6.489044021425502,3214.73362621082,0.0020185324123025658
2021,3. La Rioja,D,Industria manufacturera,Bienes,640.9071131134293,3214.73362621082,0.19936554241629695
2021,3. La Rioja,E,"Electricidad, gas y agua",Bienes,54.70642166499108,3214.73362621082,0.01701740424741601
2021,3. La Rioja,F,Construcción,Bienes,161.63249117785708,3214.73362621082,0.05027865757212735
2021,3. La Rioja,G,Comercio,Servicios,468.1944543497972,3214.73362621082,0.14564020189182955
2021,3. La Rioja,H,Hotelería y restaurantes,Servicios,115.16095084421244,3214.73362621082,0.03582285944479689
2021,3. La Rioja,I,Transporte y comunicaciones,Servicios,207.96873656855388,3214.73362621082,0.06469236980411497
2021,3. La Rioja,J,Finanzas,Servicios,132.12071552924215,3214.73362621082,0.0410984955182653
2021,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,386.2863484039925,3214.73362621082,0.12016123054627859
2021,3. La Rioja,L,Adm. pública y defensa,Servicios,376.1220714042139,3214.73362621082,0.11699945163031933
2021,3. La Rioja,M,Enseñanza,Servicios,318.1131828020606,3214.73362621082,0.09895475637806357
2021,3. La Rioja,N,Salud,Servicios,138.34632328105147,3214.73362621082,0.04303508139930061
2021,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,46.57298300996243,3214.73362621082,0.014487353673796487
2021,3. La Rioja,P,Servicio doméstico,Servicios,27.443702773643846,3214.73362621082,0.008536851249473976
2022,1. Resto país,A,Agro,Bienes,41748.86966773963,556709.7394587848,0.07499216684861043
2022,1. Resto país,B,Pesca,Bienes,2458.780701810137,556709.7394587848,0.0044166295782798485
2022,1. Resto país,C,Petróleo y minería,Bienes,22424.238221536612,556709.7394587848,0.040279945961313214
2022,1. Resto país,D,Industria manufacturera,Bienes,115241.04931549783,556709.7394587848,0.20700383188469354
2022,1. Resto país,E,"Electricidad, gas y agua",Bienes,11970.668217590122,556709.7394587848,0.02150253061717156
2022,1. Resto país,F,Construcción,Bienes,20226.677400266613,556709.7394587848,0.03633253734689523
2022,1. Resto país,G,Comercio,Servicios,86971.55331719606,556709.7394587848,0.15622423527518484
2022,1. Resto país,H,Hotelería y restaurantes,Servicios,9212.439488444255,556709.7394587848,0.016548012070707243
2022,1. Resto país,I,Transporte y comunicaciones,Servicios,50101.31215391225,556709.7394587848,0.08999539365454451
2022,1. Resto país,J,Finanzas,Servicios,24213.42957474973,556709.7394587848,0.04349381348759812
2022,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,75223.47964964,556709.7394587848,0.135121544169085
2022,1. Resto país,L,Adm. pública y defensa,Servicios,30426.143602546876,556709.7394587848,0.054653514113344216
2022,1. Resto país,M,Enseñanza,Servicios,25620.039089643753,556709.7394587848,0.04602046142492626
2022,1. Resto país,N,Salud,Servicios,22028.82899325575,556709.7394587848,0.03956968493971646
2022,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,15091.711920247702,556709.7394587848,0.02710876216198297
2022,1. Resto país,P,Servicio doméstico,Servicios,3750.518144707478,556709.7394587848,0.006736936465946528
2022,2. NOA-Resto,A,Agro,Bienes,6588.420256750341,44313.811728113214,0.14867645097139245
2022,2. NOA-Resto,B,Pesca,Bienes,0,44313.811728113214,0
2022,2. NOA-Resto,C,Petróleo y minería,Bienes,1319.0931062476154,44313.811728113214,0.02976708738893628
2022,2. NOA-Resto,D,Industria manufacturera,Bienes,5347.24343580037,44313.811728113214,0.12066764801476139
2022,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,996.4719184211914,44313.811728113214,0.02248671192031575
2022,2. NOA-Resto,F,Construcción,Bienes,2030.7257303977287,44313.811728113214,0.04582602243420671
2022,2. NOA-Resto,G,Comercio,Servicios,8310.499970852285,44313.811728113214,0.18753746623831963
2022,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,674.2375832236172,44313.811728113214,0.015215066294914838
2022,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,4073.833717637976,44313.811728113214,0.09193146693479963
2022,2. NOA-Resto,J,Finanzas,Servicios,923.8606290571516,44313.811728113214,0.0208481417650435
2022,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4774.2927967001715,44313.811728113214,0.10773825609931233
2022,2. NOA-Resto,L,Adm. pública y defensa,Servicios,3791.7967606881634,44313.811728113214,0.08556692852225578
2022,2. NOA-Resto,M,Enseñanza,Servicios,2461.1400173690836,44313.811728113214,0.055538892309002316
2022,2. NOA-Resto,N,Salud,Servicios,2058.313936859496,44313.811728113214,0.04644858694368819
2022,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,706.2157374322701,44313.811728113214,0.015936695804126422
2022,2. NOA-Resto,P,Servicio doméstico,Servicios,257.66613067575565,44313.811728113214,0.0058145783589248125
2022,3. La Rioja,A,Agro,Bienes,143.12095597479407,3480.57589530622,0.04111990667056043
2022,3. La Rioja,B,Pesca,Bienes,0,3480.57589530622,0
2022,3. La Rioja,C,Petróleo y minería,Bienes,8.30528093964391,3480.57589530622,0.002386180100495471
2022,3. La Rioja,D,Industria manufacturera,Bienes,670.2819354715893,3480.57589530622,0.1925778824060431
2022,3. La Rioja,E,"Electricidad, gas y agua",Bienes,56.46194370971914,3480.57589530622,0.016222011933675024
2022,3. La Rioja,F,Construcción,Bienes,211.23465892747396,3480.57589530622,0.06068957128972175
2022,3. La Rioja,G,Comercio,Servicios,499.8304687195678,3480.57589530622,0.14360568013862915
2022,3. La Rioja,H,Hotelería y restaurantes,Servicios,157.03134665199008,3480.57589530622,0.04511648398868616
2022,3. La Rioja,I,Transporte y comunicaciones,Servicios,234.4112667204211,3480.57589530622,0.06734841410484389
2022,3. La Rioja,J,Finanzas,Servicios,132.26647485939912,3480.57589530622,0.038001318987978094
2022,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,410.54253424644423,3480.57589530622,0.11795247298014308
2022,3. La Rioja,L,Adm. pública y defensa,Servicios,405.99088300827617,3480.57589530622,0.1166447436344603
2022,3. La Rioja,M,Enseñanza,Servicios,335.62831543870095,3480.57589530622,0.09642896047499418
2022,3. La Rioja,N,Salud,Servicios,136.12812370234968,3480.57589530622,0.03911080459010453
2022,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,49.24399975156884,3480.57589530622,0.014148233290352192
2022,3. La Rioja,P,Servicio doméstico,Servicios,30.097707184281514,3480.57589530622,0.008647335409312638
2023,1. Resto país,A,Agro,Bienes,31123.44773696243,548442.9270897588,0.056748744855029794
2023,1. Resto país,B,Pesca,Bienes,2303.869340621626,548442.9270897588,0.004200745833020055
2023,1. Resto país,C,Petróleo y minería,Bienes,24178.70472380725,548442.9270897588,0.04408609087568766
2023,1. Resto país,D,Industria manufacturera,Bienes,112933.73896150033,548442.9270897588,0.20591703052999255
2023,1. Resto país,E,"Electricidad, gas y agua",Bienes,11863.68102566999,548442.9270897588,0.021631569010513226
2023,1. Resto país,F,Construcción,Bienes,20316.72619345454,548442.9270897588,0.037044376342425654
2023,1. Resto país,G,Comercio,Servicios,87174.57578264036,548442.9270897588,0.15894922056014274
2023,1. Resto país,H,Hotelería y restaurantes,Servicios,9715.847488492225,548442.9270897588,0.017715330089218415
2023,1. Resto país,I,Transporte y comunicaciones,Servicios,49686.86962672302,548442.9270897588,0.09059624470020963
2023,1. Resto país,J,Finanzas,Servicios,23598.399090610652,548442.9270897588,0.04302799420868183
2023,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,76463.76437299776,548442.9270897588,0.13941972919359685
2023,1. Resto país,L,Adm. pública y defensa,Servicios,31351.94409309787,548442.9270897588,0.0571653722648278
2023,1. Resto país,M,Enseñanza,Servicios,26155.48078370262,548442.9270897588,0.047690433209692906
2023,1. Resto país,N,Salud,Servicios,22352.566785845484,548442.9270897588,0.04075641362439749
2023,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,15429.288138103526,548442.9270897588,0.028132896562231263
2023,1. Resto país,P,Servicio doméstico,Servicios,3794.02294552911,548442.9270897588,0.006917808140332122
2023,2. NOA-Resto,A,Agro,Bienes,5455.623053399274,43325.85234512399,0.12592073226721562
2023,2. NOA-Resto,B,Pesca,Bienes,0,43325.85234512399,0
2023,2. NOA-Resto,C,Petróleo y minería,Bienes,1546.9975052437069,43325.85234512399,0.03570610666630798
2023,2. NOA-Resto,D,Industria manufacturera,Bienes,5181.420525098365,43325.85234512399,0.11959188901407722
2023,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,1013.1400517191745,43325.85234512399,0.023384192044249442
2023,2. NOA-Resto,F,Construcción,Bienes,2168.392609520318,43325.85234512399,0.05004846972766722
2023,2. NOA-Resto,G,Comercio,Servicios,8254.157397847512,43325.85234512399,0.19051344523119249
2023,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,739.9517671476142,43325.85234512399,0.017078758457036804
2023,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,4075.9639488213215,43325.85234512399,0.09407694778519554
2023,2. NOA-Resto,J,Finanzas,Servicios,810.6377254499838,43325.85234512399,0.018710254537928673
2023,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4772.107942690685,43325.85234512399,0.11014458306964506
2023,2. NOA-Resto,L,Adm. pública y defensa,Servicios,3613.0185840620134,43325.85234512399,0.0833917485403754
2023,2. NOA-Resto,M,Enseñanza,Servicios,2626.403299235662,43325.85234512399,0.06061977219315443
2023,2. NOA-Resto,N,Salud,Servicios,2101.5649366860494,43325.85234512399,0.04850602637763375
2023,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,704.9460945929299,43325.85234512399,0.01627079575901907
2023,2. NOA-Resto,P,Servicio doméstico,Servicios,261.5269036093754,43325.85234512399,0.006036278329301197
2023,3. La Rioja,A,Agro,Bienes,158.5162680320549,3462.9670408966936,0.04577469729281889
2023,3. La Rioja,B,Pesca,Bienes,0,3462.9670408966936,0
2023,3. La Rioja,C,Petróleo y minería,Bienes,8.848703695975294,3462.9670408966936,0.00255523763046963
2023,3. La Rioja,D,Industria manufacturera,Bienes,674.1924512441132,3462.9670408966936,0.19468636093906894
2023,3. La Rioja,E,"Electricidad, gas y agua",Bienes,56.53099959666816,3462.9670408966936,0.016324440553159333
2023,3. La Rioja,F,Construcción,Bienes,187.71790873167598,3462.9670408966936,0.05420724670918863
2023,3. La Rioja,G,Comercio,Servicios,533.5690237684989,3462.9670408966936,0.15407857408609285
2023,3. La Rioja,H,Hotelería y restaurantes,Servicios,174.87009880122312,3462.9670408966936,0.05049718831743274
2023,3. La Rioja,I,Transporte y comunicaciones,Servicios,232.60830661655257,3462.9670408966936,0.06717023404193921
2023,3. La Rioja,J,Finanzas,Servicios,133.16176120450808,3462.9670408966936,0.038453083622195676
2023,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,426.56653329736054,3462.9670408966936,0.12317949557697964
2023,3. La Rioja,L,Adm. pública y defensa,Servicios,348.5712275048477,3462.9670408966936,0.10065681347477952
2023,3. La Rioja,M,Enseñanza,Servicios,317.240473152601,3462.9670408966936,0.0916094405190918
2023,3. La Rioja,N,Salud,Servicios,128.4808435046734,3462.9670408966936,0.03710137635944835
2023,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,51.52784193177958,3462.9670408966936,0.014879680148049305
2023,3. La Rioja,P,Servicio doméstico,Servicios,30.5645998141611,3462.9670408966936,0.008826130729285475
2024,1. Resto país,A,Agro,Bienes,42728.081986651654,542221.3301193191,0.0788019201997256
2024,1. Resto país,B,Pesca,Bienes,2476.9166411390065,542221.3301193191,0.004568091485065602
2024,1. Resto país,C,Petróleo y minería,Bienes,26316.05712721046,542221.3301193191,0.04853379176621372
2024,1. Resto país,D,Industria manufacturera,Bienes,102988.66183066565,542221.3301193191,0.18993841833555747
2024,1. Resto país,E,"Electricidad, gas y agua",Bienes,11835.757117750994,542221.3301193191,0.021828276499462798
2024,1. Resto país,F,Construcción,Bienes,16874.320452819764,542221.3301193191,0.031120724168314195
2024,1. Resto país,G,Comercio,Servicios,81199.56429797823,542221.3301193191,0.1497535411971155
2024,1. Resto país,H,Hotelería y restaurantes,Servicios,10216.887660601496,542221.3301193191,0.018842651686818014
2024,1. Resto país,I,Transporte y comunicaciones,Servicios,50041.613318514086,542221.3301193191,0.09229001247055722
2024,1. Resto país,J,Finanzas,Servicios,22532.58821379832,542221.3301193191,0.0415560712243465
2024,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,76247.79915403308,542221.3301193191,0.14062117242280803
2024,1. Resto país,L,Adm. pública y defensa,Servicios,31408.57400018801,542221.3301193191,0.05792574407442872
2024,1. Resto país,M,Enseñanza,Servicios,26287.083171289076,542221.3301193191,0.04848035610385235
2024,1. Resto país,N,Salud,Servicios,22342.048035204716,542221.3301193191,0.0412046645791087
2024,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,14928.126539872772,542221.3301193191,0.027531426210377494
2024,1. Resto país,P,Servicio doméstico,Servicios,3797.2505716018663,542221.3301193191,0.007003137576248168
2024,2. NOA-Resto,A,Agro,Bienes,5705.714650800364,41420.941126322185,0.13774951740955244
2024,2. NOA-Resto,B,Pesca,Bienes,0,41420.941126322185,0
2024,2. NOA-Resto,C,Petróleo y minería,Bienes,1327.5262268676925,41420.941126322185,0.03204963940387332
2024,2. NOA-Resto,D,Industria manufacturera,Bienes,4728.179169787661,41420.941126322185,0.11414948673831549
2024,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,1042.0512817463339,41420.941126322185,0.025157595491815878
2024,2. NOA-Resto,F,Construcción,Bienes,1740.8824489907595,41420.941126322185,0.04202904138951259
2024,2. NOA-Resto,G,Comercio,Servicios,7412.56010559144,41420.941126322185,0.178956824833729
2024,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,804.852668208111,41420.941126322185,0.019431057004560506
2024,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,4171.661785243956,41420.941126322185,0.10071383391607555
2024,2. NOA-Resto,J,Finanzas,Servicios,737.6238664502016,41420.941126322185,0.01780799388890409
2024,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4748.7756328079695,41420.941126322185,0.11464673432517006
2024,2. NOA-Resto,L,Adm. pública y defensa,Servicios,3211.710634439949,41420.941126322185,0.07753833078406253
2024,2. NOA-Resto,M,Enseñanza,Servicios,2790.8652296943737,41420.941126322185,0.06737812212385572
2024,2. NOA-Resto,N,Salud,Servicios,2063.0735597943744,41420.941126322185,0.04980750083641466
2024,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,672.865938724255,41420.941126322185,0.016244583547056636
2024,2. NOA-Resto,P,Servicio doméstico,Servicios,262.597927174746,41420.941126322185,0.006339738307101628
2024,3. La Rioja,A,Agro,Bienes,156.8987623605803,3218.344598848827,0.04875138678956305
2024,3. La Rioja,B,Pesca,Bienes,0,3218.344598848827,0
2024,3. La Rioja,C,Petróleo y minería,Bienes,5.7330661711284385,3218.344598848827,0.001781371135079539
2024,3. La Rioja,D,Industria manufacturera,Bienes,602.2350617879703,3218.344598848827,0.18712572357956458
2024,3. La Rioja,E,"Electricidad, gas y agua",Bienes,58.82689015527259,3218.344598848827,0.018278617577593907
2024,3. La Rioja,F,Construcción,Bienes,84.32280206201744,3218.344598848827,0.02620067536962293
2024,3. La Rioja,G,Comercio,Servicios,475.68251124711753,3218.344598848827,0.1478034736918057
2024,3. La Rioja,H,Hotelería y restaurantes,Servicios,169.04353440395667,3218.344598848827,0.05252499513707203
2024,3. La Rioja,I,Transporte y comunicaciones,Servicios,202.20681496887843,3218.344598848827,0.06282944810857297
2024,3. La Rioja,J,Finanzas,Servicios,128.30671835037853,3218.344598848827,0.039867302710925576
2024,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,421.2860342862315,3218.344598848827,0.13090146854905524
2024,3. La Rioja,L,Adm. pública y defensa,Servicios,414.67204989960425,3218.344598848827,0.12884637961016626
2024,3. La Rioja,M,Enseñanza,Servicios,292.8955975843537,3218.344598848827,0.09100815297688129
2024,3. La Rioja,N,Salud,Servicios,128.68936061030442,3218.344598848827,0.039986196834340064
2024,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,46.82656047726094,3218.344598848827,0.014549890180812328
2024,3. La Rioja,P,Servicio doméstico,Servicios,30.718834483771968,3218.344598848827,0.009544917748944542
