jurisdiccion,subrubro,tipo_fila,fecha,anio,exportaciones_millones_usd,provisorio,la_rioja_region
Buenos Aires,Productos químicos y conexos,subrubro,2003-01-01,2003,1128.956,FALSE,1. Resto país
Buenos Aires,Resto de productos,subrubro,2003-01-01,2003,5207.022,FALSE,1. Resto país
Buenos Aires,Total,total,2003-01-01,2003,10221.665,FALSE,1. Resto país
C.A.B.A.,Carnes,subrubro,2003-01-01,2003,23.196,FALSE,1. Resto país
C.A.B.A.,"Máquinas y aparatos, material eléctrico",subrubro,2003-01-01,2003,16.952,FALSE,1. Resto país
C.A.B.A.,"Papel, cartón, impresos y publicaciones",subrubro,2003-01-01,2003,10.037,FALSE,1. Resto país
C.A.B.A.,Pieles y cueros,subrubro,2003-01-01,2003,21.087,FALSE,1. Resto país
C.A.B.A.,Productos químicos y conexos,subrubro,2003-01-01,2003,78.39,FALSE,1. Resto país
C.A.B.A.,Resto de productos,subrubro,2003-01-01,2003,41.007,FALSE,1. Resto país
C.A.B.A.,Total,total,2003-01-01,2003,190.669,FALSE,1. Resto país
Catamarca,Hortalizas y legumbres sin elaborar,subrubro,2003-01-01,2003,4.08,FALSE,2. NOA-Resto
Catamarca,"Minerales metalíferos,escorias y cenizas",subrubro,2003-01-01,2003,473.653,FALSE,2. NOA-Resto
Catamarca,"Piedras, metales preciosos y sus manufacturas, monedas",subrubro,2003-01-01,2003,18.743,FALSE,2. NOA-Resto
Catamarca,Productos químicos y conexos,subrubro,2003-01-01,2003,6.049,FALSE,2. NOA-Resto
Catamarca,Residuos y desperdicios de la industria alimenticia,subrubro,2003-01-01,2003,5.991,FALSE,2. NOA-Resto
Catamarca,Resto de productos,subrubro,2003-01-01,2003,9.304,FALSE,2. NOA-Resto
Catamarca,Total,total,2003-01-01,2003,517.821,FALSE,2. NOA-Resto
Chaco,Cereales,subrubro,2003-01-01,2003,54.662,FALSE,1. Resto país
Chaco,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",subrubro,2003-01-01,2003,32.728,FALSE,1. Resto país
Chaco,Fibras de algodón,subrubro,2003-01-01,2003,1.228,FALSE,1. Resto país
Chaco,Productos químicos y conexos,subrubro,2003-01-01,2003,4.72,FALSE,1. Resto país
Chaco,Resto de productos,subrubro,2003-01-01,2003,10.348,FALSE,1. Resto país
Chaco,Semillas y frutos oleaginosos,subrubro,2003-01-01,2003,94.859,FALSE,1. Resto país
Chaco,Total,total,2003-01-01,2003,198.543,FALSE,1. Resto país
Chubut,Lanas elaboradas,subrubro,2003-01-01,2003,107.152,FALSE,1. Resto país
Chubut,Metales comunes y sus manufacturas,subrubro,2003-01-01,2003,326.913,FALSE,1. Resto país
Chubut,Pescados y mariscos elaborados,subrubro,2003-01-01,2003,42.789,FALSE,1. Resto país
Chubut,Pescados y mariscos sin elaborar,subrubro,2003-01-01,2003,211.632,FALSE,1. Resto país
Chubut,Petróleo crudo,subrubro,2003-01-01,2003,767.226,FALSE,1. Resto país
Chubut,Resto de productos,subrubro,2003-01-01,2003,39.655,FALSE,1. Resto país
Chubut,Total,total,2003-01-01,2003,1495.368,FALSE,1. Resto país
Corrientes,"Café, té, yerba mate y especias",subrubro,2003-01-01,2003,4.271,FALSE,1. Resto país
Corrientes,Cereales,subrubro,2003-01-01,2003,23.916,FALSE,1. Resto país
Corrientes,Frutas frescas,subrubro,2003-01-01,2003,14.827,FALSE,1. Resto país
Corrientes,Resto de productos,subrubro,2003-01-01,2003,24.173,FALSE,1. Resto país
Corrientes,Tabaco sin elaborar,subrubro,2003-01-01,2003,3.066,FALSE,1. Resto país
Corrientes,Textiles y confecciones,subrubro,2003-01-01,2003,3.431,FALSE,1. Resto país
Corrientes,Total,total,2003-01-01,2003,73.684,FALSE,1. Resto país
Córdoba,Cereales,subrubro,2003-01-01,2003,658.287,FALSE,1. Resto país
Córdoba,Grasas y aceites,subrubro,2003-01-01,2003,593.626,FALSE,1. Resto país
Córdoba,Material de transporte terrestre,subrubro,2003-01-01,2003,312.295,FALSE,1. Resto país
Córdoba,Residuos y desperdicios de la industria alimenticia,subrubro,2003-01-01,2003,741.692,FALSE,1. Resto país
Córdoba,Resto de productos,subrubro,2003-01-01,2003,467.665,FALSE,1. Resto país
Córdoba,Semillas y frutos oleaginosos,subrubro,2003-01-01,2003,601.133,FALSE,1. Resto país
Córdoba,Total,total,2003-01-01,2003,3374.697,FALSE,1. Resto país
Entre Ríos,Carnes,subrubro,2003-01-01,2003,33.388,FALSE,1. Resto país
Entre Ríos,Cereales,subrubro,2003-01-01,2003,166.664,FALSE,1. Resto país
Entre Ríos,Frutas frescas,subrubro,2003-01-01,2003,24.127,FALSE,1. Resto país
Entre Ríos,Productos lácteos,subrubro,2003-01-01,2003,18.357,FALSE,1. Resto país
Entre Ríos,Resto de productos,subrubro,2003-01-01,2003,139.364,FALSE,1. Resto país
Entre Ríos,Semillas y frutos oleaginosos,subrubro,2003-01-01,2003,150.847,FALSE,1. Resto país
Entre Ríos,Total,total,2003-01-01,2003,532.748,FALSE,1. Resto país
Formosa,Cereales,subrubro,2003-01-01,2003,1.118,FALSE,1. Resto país
Formosa,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",subrubro,2003-01-01,2003,0.738,FALSE,1. Resto país
Formosa,Fibras de algodón,subrubro,2003-01-01,2003,0,FALSE,1. Resto país
Formosa,Petróleo crudo,subrubro,2003-01-01,2003,15.386,FALSE,1. Resto país
Formosa,Resto de productos,subrubro,2003-01-01,2003,1.977,FALSE,1. Resto país
Formosa,Semillas y frutos oleaginosos,subrubro,2003-01-01,2003,0.558,FALSE,1. Resto país
Formosa,Total,total,2003-01-01,2003,20.055,FALSE,1. Resto país
Jujuy,"Azúcar, cacao y artículos de confitería",subrubro,2003-01-01,2003,15.158,FALSE,2. NOA-Resto
Jujuy,Frutas frescas,subrubro,2003-01-01,2003,10.257,FALSE,2. NOA-Resto
Jujuy,Hortalizas y legumbres sin elaborar,subrubro,2003-01-01,2003,13.645,FALSE,2. NOA-Resto
Jujuy,Metales comunes y sus manufacturas,subrubro,2003-01-01,2003,7.658,FALSE,2. NOA-Resto
Jujuy,Resto de productos,subrubro,2003-01-01,2003,27.229,FALSE,2. NOA-Resto
Jujuy,Tabaco sin elaborar,subrubro,2003-01-01,2003,37.666,FALSE,2. NOA-Resto
Jujuy,Total,total,2003-01-01,2003,111.614,FALSE,2. NOA-Resto
La Pampa,Cereales,subrubro,2003-01-01,2003,89.029,FALSE,1. Resto país
La Pampa,"Manufacturas de piedra, yeso, etc, productos cerámicos, vidrio y sus manufacturas.",subrubro,2003-01-01,2003,0.523,FALSE,1. Resto país
La Pampa,Miel,subrubro,2003-01-01,2003,16.741,FALSE,1. Resto país
La Pampa,Petróleo crudo,subrubro,2003-01-01,2003,26.638,FALSE,1. Resto país
La Pampa,Resto de productos,subrubro,2003-01-01,2003,8.251,FALSE,1. Resto país
La Pampa,Semillas y frutos oleaginosos,subrubro,2003-01-01,2003,22.195,FALSE,1. Resto país
La Pampa,Total,total,2003-01-01,2003,163.377,FALSE,1. Resto país
La Rioja,Grasas y aceites,subrubro,2003-01-01,2003,10.102,FALSE,3. La Rioja
La Rioja,"Papel, cartón, impresos y publicaciones",subrubro,2003-01-01,2003,18.718,FALSE,3. La Rioja
La Rioja,Pieles y cueros,subrubro,2003-01-01,2003,92.177,FALSE,3. La Rioja
La Rioja,"Preparados de hortalizas, legumbres y frutas",subrubro,2003-01-01,2003,15.079,FALSE,3. La Rioja
La Rioja,Resto de productos,subrubro,2003-01-01,2003,17.271,FALSE,3. La Rioja
La Rioja,Textiles y confecciones,subrubro,2003-01-01,2003,7.047,FALSE,3. La Rioja
La Rioja,Total,total,2003-01-01,2003,160.394,FALSE,3. La Rioja
Mendoza,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2003-01-01,2003,157.411,FALSE,1. Resto país
Mendoza,Carburantes,subrubro,2003-01-01,2003,182.613,FALSE,1. Resto país
Mendoza,Frutas frescas,subrubro,2003-01-01,2003,61.466,FALSE,1. Resto país
Mendoza,Petróleo crudo,subrubro,2003-01-01,2003,173.608,FALSE,1. Resto país
Mendoza,"Preparados de hortalizas, legumbres y frutas",subrubro,2003-01-01,2003,105.193,FALSE,1. Resto país
Mendoza,Resto de productos,subrubro,2003-01-01,2003,229.742,FALSE,1. Resto país
Mendoza,Total,total,2003-01-01,2003,910.033,FALSE,1. Resto país
Misiones,"Café, té, yerba mate y especias",subrubro,2003-01-01,2003,47.583,FALSE,1. Resto país
Misiones,Frutas frescas,subrubro,2003-01-01,2003,2.463,FALSE,1. Resto país
Misiones,Grasas y aceites,subrubro,2003-01-01,2003,1.94,FALSE,1. Resto país
Misiones,"Papel, cartón, impresos y publicaciones",subrubro,2003-01-01,2003,117.79,FALSE,1. Resto país
Misiones,Resto de productos,subrubro,2003-01-01,2003,97.255,FALSE,1. Resto país
Misiones,Tabaco sin elaborar,subrubro,2003-01-01,2003,52.162,FALSE,1. Resto país
Misiones,Total,total,2003-01-01,2003,319.192,FALSE,1. Resto país
Neuquén,Carburantes,subrubro,2003-01-01,2003,151.293,FALSE,1. Resto país
Neuquén,Frutas frescas,subrubro,2003-01-01,2003,22.427,FALSE,1. Resto país
Neuquén,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2003-01-01,2003,179.764,FALSE,1. Resto país
Neuquén,Petróleo crudo,subrubro,2003-01-01,2003,594.307,FALSE,1. Resto país
Neuquén,"Preparados de hortalizas, legumbres y frutas",subrubro,2003-01-01,2003,27.238,FALSE,1. Resto país
Neuquén,Resto de productos,subrubro,2003-01-01,2003,6.642,FALSE,1. Resto país
Neuquén,Total,total,2003-01-01,2003,981.672,FALSE,1. Resto país
Río Negro,Frutas frescas,subrubro,2003-01-01,2003,163.708,FALSE,1. Resto país
Río Negro,Lanas sucias,subrubro,2003-01-01,2003,7.523,FALSE,1. Resto país
Río Negro,Materias plásticas y sus manufacturas,subrubro,2003-01-01,2003,15.135,FALSE,1. Resto país
Río Negro,Petróleo crudo,subrubro,2003-01-01,2003,88.411,FALSE,1. Resto país
Río Negro,"Preparados de hortalizas, legumbres y frutas",subrubro,2003-01-01,2003,34.445,FALSE,1. Resto país
Río Negro,Resto de productos,subrubro,2003-01-01,2003,22.675,FALSE,1. Resto país
Río Negro,Total,total,2003-01-01,2003,331.898,FALSE,1. Resto país
Salta,Carburantes,subrubro,2003-01-01,2003,136.982,FALSE,2. NOA-Resto
Salta,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2003-01-01,2003,89.859,FALSE,2. NOA-Resto
Salta,Hortalizas y legumbres sin elaborar,subrubro,2003-01-01,2003,62.697,FALSE,2. NOA-Resto
Salta,Productos químicos y conexos,subrubro,2003-01-01,2003,36.675,FALSE,2. NOA-Resto
Salta,Resto de productos,subrubro,2003-01-01,2003,138.854,FALSE,2. NOA-Resto
Salta,Tabaco sin elaborar,subrubro,2003-01-01,2003,53.01,FALSE,2. NOA-Resto
Salta,Total,total,2003-01-01,2003,518.077,FALSE,2. NOA-Resto
San Juan,Frutas frescas,subrubro,2003-01-01,2003,30.697,FALSE,1. Resto país
San Juan,Frutas secas o procesadas,subrubro,2003-01-01,2003,8.506,FALSE,1. Resto país
San Juan,Hortalizas y legumbres sin elaborar,subrubro,2003-01-01,2003,14.881,FALSE,1. Resto país
San Juan,"Preparados de hortalizas, legumbres y frutas",subrubro,2003-01-01,2003,18.673,FALSE,1. Resto país
San Juan,Productos químicos y conexos,subrubro,2003-01-01,2003,30.348,FALSE,1. Resto país
San Juan,Resto de productos,subrubro,2003-01-01,2003,47.107,FALSE,1. Resto país
San Juan,Total,total,2003-01-01,2003,150.211,FALSE,1. Resto país
San Luis,Carnes,subrubro,2003-01-01,2003,24.38,FALSE,1. Resto país
San Luis,Metales comunes y sus manufacturas,subrubro,2003-01-01,2003,24.388,FALSE,1. Resto país
San Luis,"Máquinas y aparatos, material eléctrico",subrubro,2003-01-01,2003,24.702,FALSE,1. Resto país
San Luis,"Papel, cartón, impresos y publicaciones",subrubro,2003-01-01,2003,53.789,FALSE,1. Resto país
San Luis,"Preparados de hortalizas, legumbres y frutas",subrubro,2003-01-01,2003,24.299,FALSE,1. Resto país
San Luis,Resto de productos,subrubro,2003-01-01,2003,127.409,FALSE,1. Resto país
San Luis,Total,total,2003-01-01,2003,278.967,FALSE,1. Resto país
Santa Cruz,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2003-01-01,2003,50.412,FALSE,1. Resto país
Santa Cruz,Pescados y mariscos elaborados,subrubro,2003-01-01,2003,22.882,FALSE,1. Resto país
Santa Cruz,Pescados y mariscos sin elaborar,subrubro,2003-01-01,2003,290.669,FALSE,1. Resto país
Santa Cruz,Petróleo crudo,subrubro,2003-01-01,2003,487.295,FALSE,1. Resto país
Santa Cruz,"Piedras, metales preciosos y sus manufacturas, monedas",subrubro,2003-01-01,2003,92.16,FALSE,1. Resto país
Santa Cruz,Resto de productos,subrubro,2003-01-01,2003,19.827,FALSE,1. Resto país
Santa Cruz,Total,total,2003-01-01,2003,963.245,FALSE,1. Resto país
Santa Fe,Carnes,subrubro,2003-01-01,2003,241.435,FALSE,1. Resto país
Santa Fe,Cereales,subrubro,2003-01-01,2003,304.866,FALSE,1. Resto país
Santa Fe,Grasas y aceites,subrubro,2003-01-01,2003,1579.579,FALSE,1. Resto país
Santa Fe,Residuos y desperdicios de la industria alimenticia,subrubro,2003-01-01,2003,2430.723,FALSE,1. Resto país
Santa Fe,Resto de productos,subrubro,2003-01-01,2003,1172.138,FALSE,1. Resto país
Santa Fe,Semillas y frutos oleaginosos,subrubro,2003-01-01,2003,545.514,FALSE,1. Resto país
Santa Fe,Total,total,2003-01-01,2003,6274.255,FALSE,1. Resto país
Santiago del Estero,Cereales,subrubro,2003-01-01,2003,50.835,FALSE,2. NOA-Resto
Santiago del Estero,Fibras de algodón,subrubro,2003-01-01,2003,0.624,FALSE,2. NOA-Resto
Santiago del Estero,Hortalizas y legumbres sin elaborar,subrubro,2003-01-01,2003,8.643,FALSE,2. NOA-Resto
Santiago del Estero,Resto de productos,subrubro,2003-01-01,2003,4.082,FALSE,2. NOA-Resto
Santiago del Estero,Semillas y frutos oleaginosos,subrubro,2003-01-01,2003,81.063,FALSE,2. NOA-Resto
Santiago del Estero,Textiles y confecciones,subrubro,2003-01-01,2003,0,FALSE,2. NOA-Resto
Santiago del Estero,Total,total,2003-01-01,2003,145.252,FALSE,2. NOA-Resto
Tierra del Fuego,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2003-01-01,2003,125.358,FALSE,1. Resto país
Tierra del Fuego,"Máquinas y aparatos, material eléctrico",subrubro,2003-01-01,2003,24.612,FALSE,1. Resto país
Tierra del Fuego,Pescados y mariscos elaborados,subrubro,2003-01-01,2003,34.502,FALSE,1. Resto país
Tierra del Fuego,Pescados y mariscos sin elaborar,subrubro,2003-01-01,2003,24.49,FALSE,1. Resto país
Tierra del Fuego,Petróleo crudo,subrubro,2003-01-01,2003,86.115,FALSE,1. Resto país
Tierra del Fuego,Resto de productos,subrubro,2003-01-01,2003,25.64,FALSE,1. Resto país
Tierra del Fuego,Total,total,2003-01-01,2003,320.718,FALSE,1. Resto país
Tucumán,"Azúcar, cacao y artículos de confitería",subrubro,2003-01-01,2003,35.773,FALSE,2. NOA-Resto
Tucumán,Frutas frescas,subrubro,2003-01-01,2003,119.612,FALSE,2. NOA-Resto
Tucumán,Material de transporte terrestre,subrubro,2003-01-01,2003,65.158,FALSE,2. NOA-Resto
Tucumán,"Preparados de hortalizas, legumbres y frutas",subrubro,2003-01-01,2003,27.04,FALSE,2. NOA-Resto
Tucumán,Productos químicos y conexos,subrubro,2003-01-01,2003,40.713,FALSE,2. NOA-Resto
Tucumán,Resto de productos,subrubro,2003-01-01,2003,99.44,FALSE,2. NOA-Resto
Tucumán,Total,total,2003-01-01,2003,387.735,FALSE,2. NOA-Resto
Buenos Aires,Carburantes,subrubro,2004-01-01,2004,1467.075,FALSE,1. Resto país
Buenos Aires,Cereales,subrubro,2004-01-01,2004,1287.27,FALSE,1. Resto país
Buenos Aires,Material de transporte terrestre,subrubro,2004-01-01,2004,1259.472,FALSE,1. Resto país
Buenos Aires,Metales comunes y sus manufacturas,subrubro,2004-01-01,2004,1094.33,FALSE,1. Resto país
Buenos Aires,Productos químicos y conexos,subrubro,2004-01-01,2004,1486.326,FALSE,1. Resto país
Buenos Aires,Resto de productos,subrubro,2004-01-01,2004,6526.485,FALSE,1. Resto país
Buenos Aires,Total,total,2004-01-01,2004,13120.958,FALSE,1. Resto país
C.A.B.A.,Carnes,subrubro,2004-01-01,2004,38.892,FALSE,1. Resto país
C.A.B.A.,"Máquinas y aparatos, material eléctrico",subrubro,2004-01-01,2004,22.21,FALSE,1. Resto país
C.A.B.A.,"Papel, cartón, impresos y publicaciones",subrubro,2004-01-01,2004,11.74,FALSE,1. Resto país
C.A.B.A.,Pieles y cueros,subrubro,2004-01-01,2004,25.505,FALSE,1. Resto país
C.A.B.A.,Productos químicos y conexos,subrubro,2004-01-01,2004,95.881,FALSE,1. Resto país
C.A.B.A.,Resto de productos,subrubro,2004-01-01,2004,45.644,FALSE,1. Resto país
C.A.B.A.,Total,total,2004-01-01,2004,239.873,FALSE,1. Resto país
Catamarca,Hortalizas y legumbres sin elaborar,subrubro,2004-01-01,2004,6.686,FALSE,2. NOA-Resto
Catamarca,"Minerales metalíferos,escorias y cenizas",subrubro,2004-01-01,2004,664.696,FALSE,2. NOA-Resto
Catamarca,"Piedras, metales preciosos y sus manufacturas, monedas",subrubro,2004-01-01,2004,19.031,FALSE,2. NOA-Resto
Catamarca,Productos químicos y conexos,subrubro,2004-01-01,2004,13.065,FALSE,2. NOA-Resto
Catamarca,Residuos y desperdicios de la industria alimenticia,subrubro,2004-01-01,2004,5.873,FALSE,2. NOA-Resto
Catamarca,Resto de productos,subrubro,2004-01-01,2004,10.594,FALSE,2. NOA-Resto
Catamarca,Total,total,2004-01-01,2004,719.945,FALSE,2. NOA-Resto
Chaco,Cereales,subrubro,2004-01-01,2004,41.682,FALSE,1. Resto país
Chaco,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",subrubro,2004-01-01,2004,34.572,FALSE,1. Resto país
Chaco,Fibras de algodón,subrubro,2004-01-01,2004,6.85,FALSE,1. Resto país
Chaco,Productos químicos y conexos,subrubro,2004-01-01,2004,5.445,FALSE,1. Resto país
Chaco,Resto de productos,subrubro,2004-01-01,2004,13.72,FALSE,1. Resto país
Chaco,Semillas y frutos oleaginosos,subrubro,2004-01-01,2004,50.642,FALSE,1. Resto país
Chaco,Total,total,2004-01-01,2004,152.912,FALSE,1. Resto país
Chubut,Lanas elaboradas,subrubro,2004-01-01,2004,113.608,FALSE,1. Resto país
Chubut,Metales comunes y sus manufacturas,subrubro,2004-01-01,2004,325.666,FALSE,1. Resto país
Chubut,Pescados y mariscos elaborados,subrubro,2004-01-01,2004,57.336,FALSE,1. Resto país
Chubut,Pescados y mariscos sin elaborar,subrubro,2004-01-01,2004,153.903,FALSE,1. Resto país
Chubut,Petróleo crudo,subrubro,2004-01-01,2004,1086.735,FALSE,1. Resto país
Chubut,Resto de productos,subrubro,2004-01-01,2004,66.152,FALSE,1. Resto país
Chubut,Total,total,2004-01-01,2004,1803.4,FALSE,1. Resto país
Corrientes,"Café, té, yerba mate y especias",subrubro,2004-01-01,2004,3.045,FALSE,1. Resto país
Corrientes,Cereales,subrubro,2004-01-01,2004,34.175,FALSE,1. Resto país
Corrientes,Frutas frescas,subrubro,2004-01-01,2004,25.639,FALSE,1. Resto país
Corrientes,Resto de productos,subrubro,2004-01-01,2004,33.895,FALSE,1. Resto país
Corrientes,Tabaco sin elaborar,subrubro,2004-01-01,2004,5.024,FALSE,1. Resto país
Corrientes,Textiles y confecciones,subrubro,2004-01-01,2004,8.985,FALSE,1. Resto país
Corrientes,Total,total,2004-01-01,2004,110.761,FALSE,1. Resto país
Córdoba,Cereales,subrubro,2004-01-01,2004,506.242,FALSE,1. Resto país
Córdoba,Grasas y aceites,subrubro,2004-01-01,2004,667.311,FALSE,1. Resto país
Córdoba,Material de transporte terrestre,subrubro,2004-01-01,2004,414.659,FALSE,1. Resto país
Córdoba,Residuos y desperdicios de la industria alimenticia,subrubro,2004-01-01,2004,860.943,FALSE,1. Resto país
Córdoba,Resto de productos,subrubro,2004-01-01,2004,682.348,FALSE,1. Resto país
Córdoba,Semillas y frutos oleaginosos,subrubro,2004-01-01,2004,511.808,FALSE,1. Resto país
Córdoba,Total,total,2004-01-01,2004,3643.31,FALSE,1. Resto país
Entre Ríos,Carnes,subrubro,2004-01-01,2004,69.165,FALSE,1. Resto país
Entre Ríos,Cereales,subrubro,2004-01-01,2004,215.892,FALSE,1. Resto país
Entre Ríos,Frutas frescas,subrubro,2004-01-01,2004,44.038,FALSE,1. Resto país
Entre Ríos,Productos lácteos,subrubro,2004-01-01,2004,45.332,FALSE,1. Resto país
Entre Ríos,Resto de productos,subrubro,2004-01-01,2004,180.584,FALSE,1. Resto país
Entre Ríos,Semillas y frutos oleaginosos,subrubro,2004-01-01,2004,131.429,FALSE,1. Resto país
Entre Ríos,Total,total,2004-01-01,2004,686.438,FALSE,1. Resto país
Formosa,Cereales,subrubro,2004-01-01,2004,1.675,FALSE,1. Resto país
Formosa,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",subrubro,2004-01-01,2004,0,FALSE,1. Resto país
Formosa,Fibras de algodón,subrubro,2004-01-01,2004,0.963,FALSE,1. Resto país
Formosa,Petróleo crudo,subrubro,2004-01-01,2004,13.579,FALSE,1. Resto país
Formosa,Resto de productos,subrubro,2004-01-01,2004,2.048,FALSE,1. Resto país
Formosa,Semillas y frutos oleaginosos,subrubro,2004-01-01,2004,0,FALSE,1. Resto país
Formosa,Total,total,2004-01-01,2004,18.924,FALSE,1. Resto país
Jujuy,"Azúcar, cacao y artículos de confitería",subrubro,2004-01-01,2004,20.695,FALSE,2. NOA-Resto
Jujuy,Frutas frescas,subrubro,2004-01-01,2004,15.036,FALSE,2. NOA-Resto
Jujuy,Hortalizas y legumbres sin elaborar,subrubro,2004-01-01,2004,11.891,FALSE,2. NOA-Resto
Jujuy,Metales comunes y sus manufacturas,subrubro,2004-01-01,2004,11.904,FALSE,2. NOA-Resto
Jujuy,Resto de productos,subrubro,2004-01-01,2004,28.793,FALSE,2. NOA-Resto
Jujuy,Tabaco sin elaborar,subrubro,2004-01-01,2004,49.528,FALSE,2. NOA-Resto
Jujuy,Total,total,2004-01-01,2004,137.847,FALSE,2. NOA-Resto
